[00:00:00] , "Team 2" , "5" , "Mei" , "EV_PlayerJoinedMatch" , "Mei" , ""
[00:01:28] , "Team 1" , "5" , "Bastion" , "EV_Kill" , "Roadhog" , ""
[00:01:28] , "Team 1" , "4" , "Roadhog" , "EV_Kill" , "Roadhog" , ""
[00:01:28] , "Team 1" , "3" , "Zarya" , "EV_Kill" , "Roadhog" , ""
[00:01:28] , "Team 1" , "2" , "Zenyatta" , "EV_Kill" , "Roadhog" , ""
[00:01:28] , "Team 1" , "1" , "Lúcio" , "EV_Kill" , "Roadhog" , ""
[00:01:28] , "Team 2" , "0" , "Zenyatta" , "EV_Knockback_Received" , "" , "Zenyatta"
[00:01:28] , "Team 1" , "3" , "Zarya" , "EV_Knockback_Dealt" , "" , "Zarya"
[00:01:28] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:01:29] , "Team 1" , "4" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:01:30] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-61.05, 3.85, -48.01)" , ""
[00:01:30] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-87.65, 3.85, -51.21)" , ""
[00:01:30] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-98.04, 3.85, -47.08)" , ""
[00:01:30] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-71.29, 5.01, -43.65)" , ""
[00:01:30] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-79.39, 4.00, -40.86)" , ""
[00:01:30] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-87.34, 3.85, -51.77)" , ""
[00:01:30] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.29, 3.85, -49.59)" , ""
[00:01:30] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-69.28, 3.85, -52.66)" , ""
[00:01:30] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-72.97, 3.85, -52.47)" , ""
[00:01:30] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-69.60, 3.85, -52.81)" , ""
[00:01:30] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-72.03, 3.85, -52.13)" , ""
[00:01:30] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "23" , ""
[00:01:30] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "14" , ""
[00:01:30] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "11" , ""
[00:01:30] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "41" , ""
[00:01:30] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "19" , ""
[00:01:30] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "26" , ""
[00:01:30] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "39" , ""
[00:01:30] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "17" , ""
[00:01:30] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "15" , ""
[00:01:30] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "29" , ""
[00:01:30] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "16" , ""
[00:01:30] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-74.03, 3.85, -50.81)" , ""
[00:01:31] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:01:31] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:32] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-61.05, 3.85, -48.01)" , ""
[00:01:32] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-81.42, 3.85, -59.48)" , ""
[00:01:32] , "Team 2" , "3" , "Zarya" , "EV_UsedAbility_2" , "Zarya" , ""
[00:01:32] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-89.11, 3.85, -48.89)" , ""
[00:01:32] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-71.29, 5.01, -43.65)" , ""
[00:01:32] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-79.39, 4.00, -40.86)" , ""
[00:01:32] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-86.28, 3.85, -43.09)" , ""
[00:01:32] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.29, 3.85, -49.58)" , ""
[00:01:32] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-68.77, 3.85, -49.18)" , ""
[00:01:32] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-81.31, 3.85, -57.00)" , ""
[00:01:32] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-69.66, 3.85, -52.90)" , ""
[00:01:32] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-72.03, 3.85, -52.13)" , ""
[00:01:32] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-83.49, 3.85, -46.01)" , ""
[00:01:33] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:33] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:33] , "Team 1" , "0" , "NELS" , "EV_RoundEnded" , "1" , ""
[00:01:33] , "Team 2" , "5" , "Mei" , "EV_Scored" , "3" , "Team 2"
[00:01:33] , "Team 2" , "4" , "Soldier: 76" , "EV_Scored" , "3" , "Team 2"
[00:01:33] , "Team 2" , "3" , "Zarya" , "EV_Scored" , "3" , "Team 2"
[00:01:33] , "Team 2" , "2" , "Roadhog" , "EV_Scored" , "3" , "Team 2"
[00:01:33] , "Team 2" , "1" , "Ana" , "EV_Scored" , "3" , "Team 2"
[00:01:33] , "Team 2" , "0" , "Zenyatta" , "EV_Scored" , "3" , "Team 2"
[00:01:33] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "100" , ""
[00:01:33] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Zenyatta" , ""
[00:01:33] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Zenyatta" , ""
[00:01:33] , "Team 2" , "0" , "Zenyatta" , "EV_Died" , "" , "NELS"
[00:01:33] , "Team 1" , "3" , "Zarya" , "EV_Kill" , "Zenyatta" , ""
[00:01:34] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:01:34] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-105.19, 4.00, -73.19)" , ""
[00:01:34] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-73.97, 4.00, -61.81)" , ""
[00:01:34] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-86.43, 3.85, -49.20)" , ""
[00:01:34] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-71.29, 5.01, -43.65)" , ""
[00:01:34] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-79.39, 4.00, -40.86)" , ""
[00:01:34] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-84.80, 4.00, -37.92)" , ""
[00:01:34] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.29, 3.85, -49.58)" , ""
[00:01:34] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-68.77, 3.85, -49.18)" , ""
[00:01:34] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-86.58, 3.85, -52.87)" , ""
[00:01:34] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-69.66, 3.85, -52.90)" , ""
[00:01:34] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-72.03, 3.85, -52.13)" , ""
[00:01:34] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_2" , "Soldier: 76" , ""
[00:01:34] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-85.85, 4.90, -36.77)" , ""
[00:01:35] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:01:35] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:01:35] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "25" , ""
[00:01:35] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "15" , ""
[00:01:35] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "14" , ""
[00:01:35] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "42" , ""
[00:01:35] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "20" , ""
[00:01:35] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "30" , ""
[00:01:35] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "43" , ""
[00:01:35] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "19" , ""
[00:01:35] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "17" , ""
[00:01:35] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "31" , ""
[00:01:35] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "18" , ""
[00:01:36] , "Team 1" , "0" , "NELS" , "EV_UsedAbility_Ultimate" , "Reaper" , ""
[00:01:36] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-96.90, 4.00, -68.59)" , ""
[00:01:36] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-74.56, 4.00, -63.18)" , ""
[00:01:36] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-80.82, 3.85, -44.84)" , ""
[00:01:36] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-71.29, 5.01, -43.65)" , ""
[00:01:36] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-79.39, 4.00, -40.86)" , ""
[00:01:36] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-84.80, 4.00, -37.92)" , ""
[00:01:36] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.29, 3.85, -49.58)" , ""
[00:01:36] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-68.77, 3.85, -49.18)" , ""
[00:01:36] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-82.28, 3.85, -49.69)" , ""
[00:01:36] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-69.66, 3.85, -52.90)" , ""
[00:01:36] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-72.03, 3.85, -52.13)" , ""
[00:01:36] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-81.72, 3.85, -44.41)" , ""
[00:01:38] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:38] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-96.70, 4.00, -67.41)" , ""
[00:01:38] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-74.59, 4.00, -60.67)" , ""
[00:01:38] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-76.88, 4.00, -40.88)" , ""
[00:01:38] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-71.29, 5.01, -43.65)" , ""
[00:01:38] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:01:38] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-84.80, 4.00, -37.92)" , ""
[00:01:38] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.29, 3.85, -49.58)" , ""
[00:01:38] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-68.77, 3.85, -49.18)" , ""
[00:01:38] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-86.36, 3.85, -48.64)" , ""
[00:01:38] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-69.66, 3.85, -52.90)" , ""
[00:01:38] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-72.03, 3.85, -52.13)" , ""
[00:01:38] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-81.75, 3.85, -44.46)" , ""
[00:01:38] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:01:40] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:40] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-96.70, 4.00, -67.41)" , ""
[00:01:40] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-70.29, 4.00, -61.62)" , ""
[00:01:40] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-75.65, 4.00, -46.87)" , ""
[00:01:40] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-71.29, 5.01, -43.65)" , ""
[00:01:40] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.62, 4.00, -79.98)" , ""
[00:01:40] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-84.80, 4.00, -37.92)" , ""
[00:01:40] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.29, 3.85, -49.58)" , ""
[00:01:40] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-68.77, 3.85, -49.18)" , ""
[00:01:40] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-84.24, 3.85, -41.97)" , ""
[00:01:40] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-69.66, 3.85, -52.90)" , ""
[00:01:40] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-72.03, 3.85, -52.13)" , ""
[00:01:40] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "26" , ""
[00:01:40] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "18" , ""
[00:01:40] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "15" , ""
[00:01:40] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "43" , ""
[00:01:40] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "21" , ""
[00:01:40] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "31" , ""
[00:01:40] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "45" , ""
[00:01:40] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "21" , ""
[00:01:40] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "18" , ""
[00:01:40] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "33" , ""
[00:01:40] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "19" , ""
[00:01:40] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-81.75, 3.85, -44.46)" , ""
[00:01:41] , "Team 2" , "3" , "Zarya" , "EV_UsedAbility_2" , "Zarya" , ""
[00:01:42] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:42] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-96.70, 4.00, -67.41)" , ""
[00:01:42] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-66.72, 4.00, -60.06)" , ""
[00:01:42] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-75.62, 4.00, -41.92)" , ""
[00:01:42] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:01:42] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.62, 4.00, -69.14)" , ""
[00:01:42] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-84.80, 4.00, -37.92)" , ""
[00:01:42] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.29, 3.85, -49.58)" , ""
[00:01:42] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-68.77, 3.85, -49.18)" , ""
[00:01:42] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-81.69, 3.85, -43.21)" , ""
[00:01:42] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-69.66, 3.85, -52.90)" , ""
[00:01:42] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-72.03, 3.85, -52.13)" , ""
[00:01:42] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-81.75, 3.85, -44.46)" , ""
[00:01:43] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "1" , ""
[00:01:44] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:44] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(-96.70, 4.00, -67.41)" , ""
[00:01:44] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(-73.62, 3.85, -53.51)" , ""
[00:01:44] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-75.62, 4.00, -46.34)" , ""
[00:01:44] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:01:44] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-100.06, 7.60, -63.78)" , ""
[00:01:44] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-84.80, 4.00, -37.92)" , ""
[00:01:44] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-71.29, 3.85, -49.58)" , ""
[00:01:44] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-68.77, 3.85, -49.18)" , ""
[00:01:44] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-81.69, 3.85, -43.21)" , ""
[00:01:44] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-69.66, 3.85, -52.90)" , ""
[00:01:44] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-72.03, 3.85, -52.13)" , ""
[00:01:44] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-81.75, 3.85, -44.46)" , ""
[00:01:45] , "Team 1" , "0" , "NELS" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 2" , "5" , "Mei" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 2" , "4" , "Soldier: 76" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 2" , "3" , "Zarya" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 2" , "2" , "Roadhog" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 2" , "1" , "Ana" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 2" , "0" , "Zenyatta" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 1" , "5" , "Bastion" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 1" , "4" , "Roadhog" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 1" , "3" , "Zarya" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 1" , "2" , "Zenyatta" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 1" , "1" , "Lúcio" , "EV_SwitchedHero" , "" , ""
[00:01:45] , "Team 2" , "4" , "Soldier: 76" , "EV_SwitchedHero" , "Soldier: 76" , ""
[00:01:45] , "Team 2" , "3" , "Zarya" , "EV_SwitchedHero" , "Zarya" , ""
[00:01:45] , "Team 1" , "5" , "Bastion" , "EV_SwitchedHero" , "Bastion" , ""
[00:01:45] , "Team 1" , "4" , "Roadhog" , "EV_SwitchedHero" , "Roadhog" , ""
[00:01:45] , "Team 1" , "3" , "Zarya" , "EV_SwitchedHero" , "Zarya" , ""
[00:01:45] , "Team 1" , "2" , "Zenyatta" , "EV_SwitchedHero" , "Zenyatta" , ""
[00:01:45] , "Team 1" , "1" , "Lúcio" , "EV_SwitchedHero" , "Lúcio" , ""
[00:01:45] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:01:45] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:01:45] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:01:45] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:01:46] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(63.90, 4.00, -65.50)" , ""
[00:01:46] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(61.39, 4.00, -64.22)" , ""
[00:01:46] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(61.42, 4.00, -66.72)" , ""
[00:01:46] , "Team 1" , "2" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:01:46] , "Team 1" , "0" , "NELS" , "EV_SwitchedHero" , "Genji" , ""
[00:01:47] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(58.94, 4.00, -64.44)" , ""
[00:01:47] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(58.79, 4.00, -67.10)" , ""
[00:01:47] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:01:47] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:01:47] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:01:47] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:01:47] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:01:48] , "Team 1" , "0" , "NELS" , "EV_UsedAbility_1" , "Genji" , ""
[00:01:48] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(54.59, 4.00, -66.71)" , ""
[00:01:48] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(52.50, 4.33, -67.07)" , ""
[00:01:48] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(52.03, 4.57, -68.20)" , ""
[00:01:48] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-92.45, 10.00, -60.23)" , ""
[00:01:49] , "Team 2" , "4" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:01:49] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(50.60, 5.29, -67.88)" , ""
[00:01:49] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(49.82, 5.68, -67.31)" , ""
[00:01:49] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:01:49] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:01:49] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:01:49] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:01:49] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:01:50] , "Team 2" , "4" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 1" , "5" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 1" , "2" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(48.00, 6.01, -64.47)" , ""
[00:01:50] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(44.74, 6.00, -62.99)" , ""
[00:01:50] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(45.12, 6.10, -63.90)" , ""
[00:01:50] , "Team 2" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:01:50] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-91.72, 10.00, -63.40)" , ""
[00:01:51] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(40.01, 6.00, -63.49)" , ""
[00:01:51] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(42.81, 6.00, -63.35)" , ""
[00:01:51] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:01:51] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:01:51] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:01:51] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:01:51] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:01:51] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:01:52] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(38.23, 6.06, -64.77)" , ""
[00:01:52] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(34.64, 6.00, -61.61)" , ""
[00:01:52] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(34.88, 6.06, -64.63)" , ""
[00:01:52] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-99.28, 9.01, -60.58)" , ""
[00:01:53] , "Team 2" , "4" , "Soldier: 76" , "EV_PlayerPosition" , "(24.43, 5.97, -65.61)" , ""
[00:01:53] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(32.88, 6.00, -62.59)" , ""
[00:01:53] , "Team 1" , "5" , "Bastion" , "EV_PlayerPosition" , "(-108.21, 4.00, -78.07)" , ""
[00:01:53] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-108.74, 4.00, -79.66)" , ""
[00:01:53] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-106.61, 4.00, -81.79)" , ""
[00:01:53] , "Team 1" , "2" , "Zenyatta" , "EV_PlayerPosition" , "(-107.67, 4.00, -80.72)" , ""
[00:01:53] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-109.80, 4.00, -78.60)" , ""
[00:01:54] , "Team 2" , "5" , "Mei" , "EV_PlayerPosition" , "(28.26, 5.97, -65.70)" , ""
